sale_date,factory,lot_number,grade,clone_type,auction_price_usd,exchange_rate,rainfall_mm,temperature_c,made_tea_kg,bp1_share
12/20/2024,Tegat,TEG-1219-1459,BP1,TRFK 12/19,2.92,123.61,175.8,20.1,3007,0.254
12/20/2024,Tegat,TEG-1219-4587,PF1,TRFK 12/19,2.26,123.61,175.8,20.1,2725,0.353
12/20/2024,Tegat,TEG-1219-3528,PD,TRFK 12/19,2.49,123.61,175.8,20.1,2077,0.306
12/20/2024,Tegat,TEG-1219-1213,D1,TRFK 12/19,2.37,123.61,175.8,20.1,3719,0.359
12/20/2024,Tegat,TEG-79-7744,BP1,TRFK 7/9,2.83,123.61,175.8,20.1,2617,0.253
12/20/2024,Tegat,TEG-79-9648,PF1,TRFK 7/9,1.98,123.61,175.8,20.1,3750,0.295
12/20/2024,Tegat,TEG-79-2696,PD,TRFK 7/9,1.96,123.61,175.8,20.1,3162,0.306
12/20/2024,Tegat,TEG-79-8681,D1,TRFK 7/9,2.12,123.61,175.8,20.1,1208,0.258
12/20/2024,Litein,LIT-68-9383,BP1,TRFK 6/8,2.47,123.61,175.8,20.1,2193,0.45
12/20/2024,Litein,LIT-68-8134,PF1,TRFK 6/8,3.02,123.61,175.8,20.1,3792,0.414
12/20/2024,Litein,LIT-68-6555,PD,TRFK 6/8,2.75,123.61,175.8,20.1,1260,0.475
12/20/2024,Litein,LIT-68-2853,D1,TRFK 6/8,2.57,123.61,175.8,20.1,1932,0.354
12/20/2024,Litein,LIT-303577-5422,BP1,TRFK 303/577,2.77,123.61,175.8,20.1,3764,0.392
12/20/2024,Litein,LIT-303577-7638,PF1,TRFK 303/577,2.53,123.61,175.8,20.1,1376,0.356
12/20/2024,Litein,LIT-303577-3512,PD,TRFK 303/577,2.48,123.61,175.8,20.1,3061,0.397
12/20/2024,Litein,LIT-303577-2036,D1,TRFK 303/577,2.63,123.61,175.8,20.1,2461,0.395
12/20/2024,Litein,LIT-318-3087,BP1,TRFK 31/8,2.53,123.61,175.8,20.1,1052,0.374
12/20/2024,Litein,LIT-318-1515,PF1,TRFK 31/8,2.57,123.61,175.8,20.1,2496,0.36
12/20/2024,Litein,LIT-318-9268,PD,TRFK 31/8,2.6,123.61,175.8,20.1,1355,0.353
12/20/2024,Litein,LIT-318-1061,D1,TRFK 31/8,2.46,123.61,175.8,20.1,1275,0.357
12/20/2024,Litein,LIT-1219-1809,BP1,TRFK 12/19,2.16,123.61,175.8,20.1,1924,0.305
12/20/2024,Litein,LIT-1219-7416,PF1,TRFK 12/19,2.08,123.61,175.8,20.1,2224,0.274
12/20/2024,Litein,LIT-1219-7619,PD,TRFK 12/19,2.49,123.61,175.8,20.1,3289,0.301
12/20/2024,Litein,LIT-1219-8823,D1,TRFK 12/19,1.79,123.61,175.8,20.1,3641,0.312
12/20/2024,Litein,LIT-79-9714,BP1,TRFK 7/9,2.2,123.61,175.8,20.1,2672,0.325
12/20/2024,Litein,LIT-79-4178,PF1,TRFK 7/9,1.68,123.61,175.8,20.1,3630,0.246
12/20/2024,Litein,LIT-79-1804,PD,TRFK 7/9,2.01,123.61,175.8,20.1,2993,0.232
12/20/2024,Litein,LIT-79-7475,D1,TRFK 7/9,1.36,123.61,175.8,20.1,971,0.282
12/20/2024,Kapkatet,KAP-68-3074,BP1,TRFK 6/8,2.68,123.61,175.8,20.1,3738,0.352
12/20/2024,Kapkatet,KAP-68-6078,PF1,TRFK 6/8,2.65,123.61,175.8,20.1,1192,0.429
12/20/2024,Kapkatet,KAP-68-1658,PD,TRFK 6/8,2.92,123.61,175.8,20.1,911,0.431
12/20/2024,Kapkatet,KAP-68-2965,D1,TRFK 6/8,2.46,123.61,175.8,20.1,3769,0.414
12/20/2024,Kapkatet,KAP-303577-3490,BP1,TRFK 303/577,2.85,123.61,175.8,20.1,2925,0.393
12/20/2024,Kapkatet,KAP-303577-9293,PF1,TRFK 303/577,2.92,123.61,175.8,20.1,3141,0.391
12/20/2024,Kapkatet,KAP-303577-7764,PD,TRFK 303/577,2.8,123.61,175.8,20.1,3190,0.43
12/20/2024,Kapkatet,KAP-303577-4650,D1,TRFK 303/577,2.13,123.61,175.8,20.1,1444,0.316
12/20/2024,Kapkatet,KAP-318-7549,BP1,TRFK 31/8,2.61,123.61,175.8,20.1,1597,0.307
12/20/2024,Kapkatet,KAP-318-2599,PF1,TRFK 31/8,2.35,123.61,175.8,20.1,2034,0.332
12/20/2024,Kapkatet,KAP-318-4379,PD,TRFK 31/8,2.03,123.61,175.8,20.1,2720,0.395
12/20/2024,Kapkatet,KAP-318-8298,D1,TRFK 31/8,2.1,123.61,175.8,20.1,969,0.348
12/20/2024,Kapkatet,KAP-1219-9112,BP1,TRFK 12/19,2.3,123.61,175.8,20.1,2440,0.287
12/20/2024,Kapkatet,KAP-1219-5935,PF1,TRFK 12/19,2.46,123.61,175.8,20.1,3464,0.251
12/20/2024,Kapkatet,KAP-1219-2874,PD,TRFK 12/19,1.65,123.61,175.8,20.1,2683,0.286
12/20/2024,Kapkatet,KAP-1219-7535,D1,TRFK 12/19,2.41,123.61,175.8,20.1,3009,0.291
12/20/2024,Kapkatet,KAP-79-2252,BP1,TRFK 7/9,2.1,123.61,175.8,20.1,2896,0.357
12/20/2024,Kapkatet,KAP-79-3129,PF1,TRFK 7/9,1.94,123.61,175.8,20.1,3759,0.249
12/20/2024,Kapkatet,KAP-79-8164,PD,TRFK 7/9,2.15,123.61,175.8,20.1,1736,0.29
12/20/2024,Kapkatet,KAP-79-1809,D1,TRFK 7/9,1.78,123.61,175.8,20.1,3260,0.255
12/20/2024,Momul,MOM-68-5248,BP1,TRFK 6/8,2.74,123.61,175.8,20.1,2152,0.449
12/20/2024,Momul,MOM-68-2584,PF1,TRFK 6/8,2.93,123.61,175.8,20.1,3729,0.384
12/20/2024,Momul,MOM-68-8341,PD,TRFK 6/8,2.37,123.61,175.8,20.1,1263,0.382
12/20/2024,Momul,MOM-68-8154,D1,TRFK 6/8,2.33,123.61,175.8,20.1,2127,0.457
12/20/2024,Momul,MOM-303577-4693,BP1,TRFK 303/577,2.81,123.61,175.8,20.1,3230,0.357
12/20/2024,Momul,MOM-303577-5355,PF1,TRFK 303/577,2.55,123.61,175.8,20.1,1221,0.403
12/20/2024,Momul,MOM-303577-7881,PD,TRFK 303/577,2.66,123.61,175.8,20.1,3714,0.369
12/20/2024,Momul,MOM-303577-7362,D1,TRFK 303/577,2.51,123.61,175.8,20.1,3180,0.401
12/20/2024,Momul,MOM-318-1001,BP1,TRFK 31/8,2.89,123.61,175.8,20.1,1903,0.361
12/20/2024,Momul,MOM-318-6739,PF1,TRFK 31/8,2.55,123.61,175.8,20.1,2261,0.31
12/20/2024,Momul,MOM-318-2404,PD,TRFK 31/8,2.76,123.61,175.8,20.1,1643,0.345
12/20/2024,Momul,MOM-318-4126,D1,TRFK 31/8,2.11,123.61,175.8,20.1,2577,0.392
12/20/2024,Momul,MOM-1219-6780,BP1,TRFK 12/19,2.56,123.61,175.8,20.1,992,0.312
12/20/2024,Momul,MOM-1219-2549,PF1,TRFK 12/19,2.22,123.61,175.8,20.1,2198,0.294
12/20/2024,Momul,MOM-1219-4772,PD,TRFK 12/19,1.78,123.61,175.8,20.1,2761,0.356
12/20/2024,Momul,MOM-1219-8081,D1,TRFK 12/19,1.93,123.61,175.8,20.1,2883,0.278
12/20/2024,Momul,MOM-79-7864,BP1,TRFK 7/9,2.32,123.61,175.8,20.1,2496,0.302
12/20/2024,Momul,MOM-79-1461,PF1,TRFK 7/9,2.69,123.61,175.8,20.1,2493,0.299
12/20/2024,Momul,MOM-79-1239,PD,TRFK 7/9,2.31,123.61,175.8,20.1,1313,0.326
12/20/2024,Momul,MOM-79-2384,D1,TRFK 7/9,1.86,123.61,175.8,20.1,1239,0.248
12/20/2024,Kapsara,KAP-68-5449,BP1,TRFK 6/8,2.88,123.61,175.8,20.1,1378,0.423
12/20/2024,Kapsara,KAP-68-4257,PF1,TRFK 6/8,2.6,123.61,175.8,20.1,2033,0.458
12/20/2024,Kapsara,KAP-68-9568,PD,TRFK 6/8,2.85,123.61,175.8,20.1,3539,0.453
12/20/2024,Kapsara,KAP-68-2463,D1,TRFK 6/8,2.5,123.61,175.8,20.1,1782,0.437
12/20/2024,Kapsara,KAP-303577-8425,BP1,TRFK 303/577,3.09,123.61,175.8,20.1,2979,0.372
12/20/2024,Kapsara,KAP-303577-4141,PF1,TRFK 303/577,2.16,123.61,175.8,20.1,2740,0.386
12/20/2024,Kapsara,KAP-303577-7109,PD,TRFK 303/577,2.91,123.61,175.8,20.1,1528,0.414
12/20/2024,Kapsara,KAP-303577-3448,D1,TRFK 303/577,2.43,123.61,175.8,20.1,3755,0.386
12/20/2024,Kapsara,KAP-318-9742,BP1,TRFK 31/8,2.52,123.61,175.8,20.1,2701,0.357
12/20/2024,Kapsara,KAP-318-8714,PF1,TRFK 31/8,2.7,123.61,175.8,20.1,2094,0.288
12/20/2024,Kapsara,KAP-318-6598,PD,TRFK 31/8,2.49,123.61,175.8,20.1,3198,0.314
12/20/2024,Kapsara,KAP-318-8221,D1,TRFK 31/8,2.33,123.61,175.8,20.1,2337,0.349
12/20/2024,Kapsara,KAP-1219-4916,BP1,TRFK 12/19,2.65,123.61,175.8,20.1,2521,0.325
12/20/2024,Kapsara,KAP-1219-8520,PF1,TRFK 12/19,2.04,123.61,175.8,20.1,1239,0.333
12/20/2024,Kapsara,KAP-1219-8683,PD,TRFK 12/19,2.36,123.61,175.8,20.1,2963,0.359
12/20/2024,Kapsara,KAP-1219-4913,D1,TRFK 12/19,1.62,123.61,175.8,20.1,1944,0.28
12/20/2024,Kapsara,KAP-79-7193,BP1,TRFK 7/9,2.61,123.61,175.8,20.1,3079,0.268
12/20/2024,Kapsara,KAP-79-3795,PF1,TRFK 7/9,1.7,123.61,175.8,20.1,1393,0.296
12/20/2024,Kapsara,KAP-79-9207,PD,TRFK 7/9,2.25,123.61,175.8,20.1,2528,0.256
12/20/2024,Kapsara,KAP-79-9706,D1,TRFK 7/9,2.29,123.61,175.8,20.1,2367,0.302
12/20/2024,Chebut,CHE-68-1426,BP1,TRFK 6/8,2.86,123.61,175.8,20.1,1043,0.429
12/20/2024,Chebut,CHE-68-3794,PF1,TRFK 6/8,2.74,123.61,175.8,20.1,2271,0.473
12/20/2024,Chebut,CHE-68-9664,PD,TRFK 6/8,2.43,123.61,175.8,20.1,1198,0.465
12/20/2024,Chebut,CHE-68-9888,D1,TRFK 6/8,2.21,123.61,175.8,20.1,1558,0.388
12/20/2024,Chebut,CHE-303577-5005,BP1,TRFK 303/577,2.5,123.61,175.8,20.1,1646,0.329
12/20/2024,Chebut,CHE-303577-4969,PF1,TRFK 303/577,2.31,123.61,175.8,20.1,3434,0.403
12/20/2024,Chebut,CHE-303577-2072,PD,TRFK 303/577,2.44,123.61,175.8,20.1,3079,0.378
12/20/2024,Chebut,CHE-303577-4499,D1,TRFK 303/577,2.35,123.61,175.8,20.1,1752,0.413
12/20/2024,Chebut,CHE-318-7861,BP1,TRFK 31/8,2.02,123.61,175.8,20.1,3714,0.388
12/20/2024,Chebut,CHE-318-5208,PF1,TRFK 31/8,2.51,123.61,175.8,20.1,2596,0.351
12/20/2024,Chebut,CHE-318-9605,PD,TRFK 31/8,1.87,123.61,175.8,20.1,2226,0.372
12/20/2024,Chebut,CHE-318-1192,D1,TRFK 31/8,2.86,123.61,175.8,20.1,2849,0.297
12/20/2024,Chebut,CHE-1219-4348,BP1,TRFK 12/19,2.26,123.61,175.8,20.1,2868,0.313
12/20/2024,Chebut,CHE-1219-4841,PF1,TRFK 12/19,1.74,123.61,175.8,20.1,1626,0.264
12/20/2024,Chebut,CHE-1219-4137,PD,TRFK 12/19,2.06,123.61,175.8,20.1,3713,0.335
12/20/2024,Chebut,CHE-1219-4499,D1,TRFK 12/19,2.37,123.61,175.8,20.1,1430,0.291
12/20/2024,Chebut,CHE-79-2358,BP1,TRFK 7/9,2.31,123.61,175.8,20.1,3609,0.237
12/20/2024,Chebut,CHE-79-1844,PF1,TRFK 7/9,2.26,123.61,175.8,20.1,1952,0.304
12/20/2024,Chebut,CHE-79-3219,PD,TRFK 7/9,2.11,123.61,175.8,20.1,1023,0.259
12/20/2024,Chebut,CHE-79-9722,D1,TRFK 7/9,2.19,123.61,175.8,20.1,3215,0.249
12/27/2024,Tegat,TEG-68-2504,BP1,TRFK 6/8,2.85,121.8,150.6,19.8,1299,0.445
12/27/2024,Tegat,TEG-68-5742,PF1,TRFK 6/8,2.65,121.8,150.6,19.8,2295,0.467
12/27/2024,Tegat,TEG-68-7479,PD,TRFK 6/8,2.78,121.8,150.6,19.8,1934,0.426
12/27/2024,Tegat,TEG-68-5506,D1,TRFK 6/8,2.75,121.8,150.6,19.8,973,0.447
12/27/2024,Tegat,TEG-303577-6228,BP1,TRFK 303/577,2.95,121.8,150.6,19.8,3614,0.455
12/27/2024,Tegat,TEG-303577-4171,PF1,TRFK 303/577,2.73,121.8,150.6,19.8,3099,0.374
12/27/2024,Tegat,TEG-303577-8116,PD,TRFK 303/577,2.46,121.8,150.6,19.8,3525,0.341
12/27/2024,Tegat,TEG-303577-1917,D1,TRFK 303/577,2.17,121.8,150.6,19.8,3463,0.408
12/27/2024,Tegat,TEG-318-2652,BP1,TRFK 31/8,2.66,121.8,150.6,19.8,1674,0.414
12/27/2024,Tegat,TEG-318-3468,PF1,TRFK 31/8,2.96,121.8,150.6,19.8,1751,0.365
12/27/2024,Tegat,TEG-318-5128,PD,TRFK 31/8,2.01,121.8,150.6,19.8,1801,0.292
12/27/2024,Tegat,TEG-318-6759,D1,TRFK 31/8,2.09,121.8,150.6,19.8,1781,0.324
12/27/2024,Tegat,TEG-1219-7792,BP1,TRFK 12/19,2.11,121.8,150.6,19.8,2293,0.267
12/27/2024,Tegat,TEG-1219-5477,PF1,TRFK 12/19,2.49,121.8,150.6,19.8,2264,0.293
12/27/2024,Tegat,TEG-1219-8952,PD,TRFK 12/19,2.59,121.8,150.6,19.8,3596,0.296
12/27/2024,Tegat,TEG-1219-5594,D1,TRFK 12/19,2.75,121.8,150.6,19.8,2029,0.337
12/27/2024,Tegat,TEG-79-2998,BP1,TRFK 7/9,2.1,121.8,150.6,19.8,2360,0.25
12/27/2024,Tegat,TEG-79-8674,PF1,TRFK 7/9,2.27,121.8,150.6,19.8,3212,0.306
12/27/2024,Tegat,TEG-79-1511,PD,TRFK 7/9,1.94,121.8,150.6,19.8,2028,0.322
12/27/2024,Tegat,TEG-79-9231,D1,TRFK 7/9,1.63,121.8,150.6,19.8,2265,0.257
12/27/2024,Litein,LIT-68-6716,BP1,TRFK 6/8,2.91,121.8,150.6,19.8,2006,0.387
12/27/2024,Litein,LIT-68-4896,PF1,TRFK 6/8,2.7,121.8,150.6,19.8,2049,0.365
12/27/2024,Litein,LIT-68-5128,PD,TRFK 6/8,2.51,121.8,150.6,19.8,3240,0.41
12/27/2024,Litein,LIT-68-2013,D1,TRFK 6/8,2.19,121.8,150.6,19.8,2327,0.385
12/27/2024,Litein,LIT-303577-6434,BP1,TRFK 303/577,2.77,121.8,150.6,19.8,2160,0.395
12/27/2024,Litein,LIT-303577-3925,PF1,TRFK 303/577,2.52,121.8,150.6,19.8,2960,0.421
12/27/2024,Litein,LIT-303577-5881,PD,TRFK 303/577,2.2,121.8,150.6,19.8,2568,0.419
12/27/2024,Litein,LIT-303577-7319,D1,TRFK 303/577,2.09,121.8,150.6,19.8,1877,0.366
12/27/2024,Litein,LIT-318-7003,BP1,TRFK 31/8,2.84,121.8,150.6,19.8,1795,0.343
12/27/2024,Litein,LIT-318-6304,PF1,TRFK 31/8,2.31,121.8,150.6,19.8,2815,0.318
12/27/2024,Litein,LIT-318-3699,PD,TRFK 31/8,2.15,121.8,150.6,19.8,1922,0.303
12/27/2024,Litein,LIT-318-2501,D1,TRFK 31/8,2.59,121.8,150.6,19.8,1353,0.307
12/27/2024,Litein,LIT-1219-1290,BP1,TRFK 12/19,1.91,121.8,150.6,19.8,1692,0.271
12/27/2024,Litein,LIT-1219-8820,PF1,TRFK 12/19,2.02,121.8,150.6,19.8,1370,0.304
12/27/2024,Litein,LIT-1219-2131,PD,TRFK 12/19,1.88,121.8,150.6,19.8,1374,0.331
12/27/2024,Litein,LIT-1219-4196,D1,TRFK 12/19,1.98,121.8,150.6,19.8,1177,0.337
12/27/2024,Litein,LIT-79-8462,BP1,TRFK 7/9,2.32,121.8,150.6,19.8,2053,0.298
12/27/2024,Litein,LIT-79-9333,PF1,TRFK 7/9,2.22,121.8,150.6,19.8,3456,0.225
12/27/2024,Litein,LIT-79-8753,PD,TRFK 7/9,1.85,121.8,150.6,19.8,1925,0.244
12/27/2024,Litein,LIT-79-1856,D1,TRFK 7/9,2.08,121.8,150.6,19.8,1250,0.304
12/27/2024,Kapkatet,KAP-68-3805,BP1,TRFK 6/8,2.85,121.8,150.6,19.8,3351,0.398
12/27/2024,Kapkatet,KAP-68-1589,PF1,TRFK 6/8,2.62,121.8,150.6,19.8,1037,0.465
12/27/2024,Kapkatet,KAP-68-9167,PD,TRFK 6/8,2.61,121.8,150.6,19.8,2167,0.417
12/27/2024,Kapkatet,KAP-68-5616,D1,TRFK 6/8,2.6,121.8,150.6,19.8,2069,0.411
12/27/2024,Kapkatet,KAP-303577-5073,BP1,TRFK 303/577,2.41,121.8,150.6,19.8,1860,0.371
12/27/2024,Kapkatet,KAP-303577-6175,PF1,TRFK 303/577,2.63,121.8,150.6,19.8,2254,0.355
12/27/2024,Kapkatet,KAP-303577-8194,PD,TRFK 303/577,2.6,121.8,150.6,19.8,1869,0.339
12/27/2024,Kapkatet,KAP-303577-9755,D1,TRFK 303/577,2.75,121.8,150.6,19.8,1939,0.395
12/27/2024,Kapkatet,KAP-318-8628,BP1,TRFK 31/8,2.25,121.8,150.6,19.8,2055,0.337
12/27/2024,Kapkatet,KAP-318-4986,PF1,TRFK 31/8,2.33,121.8,150.6,19.8,2363,0.29
12/27/2024,Kapkatet,KAP-318-8753,PD,TRFK 31/8,1.75,121.8,150.6,19.8,3128,0.346
12/27/2024,Kapkatet,KAP-318-4574,D1,TRFK 31/8,2.35,121.8,150.6,19.8,2180,0.358
12/27/2024,Kapkatet,KAP-1219-5609,BP1,TRFK 12/19,2.94,121.8,150.6,19.8,1144,0.302
12/27/2024,Kapkatet,KAP-1219-5814,PF1,TRFK 12/19,2.4,121.8,150.6,19.8,3139,0.246
12/27/2024,Kapkatet,KAP-1219-1466,PD,TRFK 12/19,2.55,121.8,150.6,19.8,2852,0.242
12/27/2024,Kapkatet,KAP-1219-6090,D1,TRFK 12/19,2.67,121.8,150.6,19.8,1165,0.296
12/27/2024,Kapkatet,KAP-79-9632,BP1,TRFK 7/9,2.3,121.8,150.6,19.8,1324,0.364
12/27/2024,Kapkatet,KAP-79-8606,PF1,TRFK 7/9,2.15,121.8,150.6,19.8,973,0.281
12/27/2024,Kapkatet,KAP-79-9603,PD,TRFK 7/9,1.85,121.8,150.6,19.8,2478,0.251
12/27/2024,Kapkatet,KAP-79-4846,D1,TRFK 7/9,2.23,121.8,150.6,19.8,2239,0.259
12/27/2024,Momul,MOM-68-1870,BP1,TRFK 6/8,2.59,121.8,150.6,19.8,3173,0.357
12/27/2024,Momul,MOM-68-4898,PF1,TRFK 6/8,2.19,121.8,150.6,19.8,1027,0.366
12/27/2024,Momul,MOM-68-3212,PD,TRFK 6/8,2.93,121.8,150.6,19.8,2838,0.445
12/27/2024,Momul,MOM-68-8589,D1,TRFK 6/8,2.55,121.8,150.6,19.8,1921,0.405
12/27/2024,Momul,MOM-303577-4790,BP1,TRFK 303/577,2.86,121.8,150.6,19.8,1212,0.41
12/27/2024,Momul,MOM-303577-2535,PF1,TRFK 303/577,2.42,121.8,150.6,19.8,3153,0.359
12/27/2024,Momul,MOM-303577-9747,PD,TRFK 303/577,2.72,121.8,150.6,19.8,3368,0.332
12/27/2024,Momul,MOM-303577-6436,D1,TRFK 303/577,2.45,121.8,150.6,19.8,1498,0.409
12/27/2024,Momul,MOM-318-8618,BP1,TRFK 31/8,2.23,121.8,150.6,19.8,1400,0.366
12/27/2024,Momul,MOM-318-6063,PF1,TRFK 31/8,2.48,121.8,150.6,19.8,3692,0.35
12/27/2024,Momul,MOM-318-7527,PD,TRFK 31/8,2.83,121.8,150.6,19.8,3313,0.327
12/27/2024,Momul,MOM-318-9937,D1,TRFK 31/8,1.7,121.8,150.6,19.8,2377,0.298
12/27/2024,Momul,MOM-1219-9178,BP1,TRFK 12/19,2.01,121.8,150.6,19.8,3620,0.283
12/27/2024,Momul,MOM-1219-1038,PF1,TRFK 12/19,2.44,121.8,150.6,19.8,3147,0.335
12/27/2024,Momul,MOM-1219-3486,PD,TRFK 12/19,2.56,121.8,150.6,19.8,3396,0.274
12/27/2024,Momul,MOM-1219-5832,D1,TRFK 12/19,2.23,121.8,150.6,19.8,928,0.348
12/27/2024,Momul,MOM-79-8839,BP1,TRFK 7/9,2.25,121.8,150.6,19.8,1940,0.275
12/27/2024,Momul,MOM-79-1712,PF1,TRFK 7/9,2.37,121.8,150.6,19.8,3533,0.279
12/27/2024,Momul,MOM-79-3463,PD,TRFK 7/9,1.8,121.8,150.6,19.8,1009,0.303
12/27/2024,Momul,MOM-79-2682,D1,TRFK 7/9,2.09,121.8,150.6,19.8,1201,0.274
12/27/2024,Kapsara,KAP-68-2862,BP1,TRFK 6/8,2.92,121.8,150.6,19.8,2217,0.457
12/27/2024,Kapsara,KAP-68-1566,PF1,TRFK 6/8,2.56,121.8,150.6,19.8,2123,0.427
12/27/2024,Kapsara,KAP-68-7466,PD,TRFK 6/8,2.4,121.8,150.6,19.8,3262,0.464
12/27/2024,Kapsara,KAP-68-2615,D1,TRFK 6/8,2.27,121.8,150.6,19.8,3469,0.486
12/27/2024,Kapsara,KAP-303577-4366,BP1,TRFK 303/577,2.94,121.8,150.6,19.8,3045,0.421
12/27/2024,Kapsara,KAP-303577-9840,PF1,TRFK 303/577,1.75,121.8,150.6,19.8,2842,0.35
12/27/2024,Kapsara,KAP-303577-4728,PD,TRFK 303/577,2.59,121.8,150.6,19.8,982,0.385
12/27/2024,Kapsara,KAP-303577-3877,D1,TRFK 303/577,2.53,121.8,150.6,19.8,3645,0.359
12/27/2024,Kapsara,KAP-318-9673,BP1,TRFK 31/8,2.84,121.8,150.6,19.8,3075,0.32
12/27/2024,Kapsara,KAP-318-2697,PF1,TRFK 31/8,2.41,121.8,150.6,19.8,3486,0.328
12/27/2024,Kapsara,KAP-318-5411,PD,TRFK 31/8,2.49,121.8,150.6,19.8,2225,0.393
12/27/2024,Kapsara,KAP-318-6935,D1,TRFK 31/8,2.34,121.8,150.6,19.8,1941,0.35
12/27/2024,Kapsara,KAP-1219-6420,BP1,TRFK 12/19,2.16,121.8,150.6,19.8,1992,0.295
12/27/2024,Kapsara,KAP-1219-9156,PF1,TRFK 12/19,2.57,121.8,150.6,19.8,3233,0.308
12/27/2024,Kapsara,KAP-1219-7809,PD,TRFK 12/19,2.88,121.8,150.6,19.8,1845,0.348
12/27/2024,Kapsara,KAP-1219-4628,D1,TRFK 12/19,2.62,121.8,150.6,19.8,3608,0.316
12/27/2024,Kapsara,KAP-79-8687,BP1,TRFK 7/9,2.69,121.8,150.6,19.8,1464,0.262
12/27/2024,Kapsara,KAP-79-2486,PF1,TRFK 7/9,2.09,121.8,150.6,19.8,3190,0.264
12/27/2024,Kapsara,KAP-79-8422,PD,TRFK 7/9,1.89,121.8,150.6,19.8,3404,0.246
12/27/2024,Kapsara,KAP-79-3380,D1,TRFK 7/9,1.83,121.8,150.6,19.8,3662,0.284
12/27/2024,Chebut,CHE-68-7267,BP1,TRFK 6/8,2.63,121.8,150.6,19.8,2053,0.489
12/27/2024,Chebut,CHE-68-2565,PF1,TRFK 6/8,2.93,121.8,150.6,19.8,2266,0.41
12/27/2024,Chebut,CHE-68-4035,PD,TRFK 6/8,2.33,121.8,150.6,19.8,1777,0.429
12/27/2024,Chebut,CHE-68-6582,D1,TRFK 6/8,2.53,121.8,150.6,19.8,3243,0.397
12/27/2024,Chebut,CHE-303577-8466,BP1,TRFK 303/577,2.91,121.8,150.6,19.8,1074,0.35
12/27/2024,Chebut,CHE-303577-3229,PF1,TRFK 303/577,2.27,121.8,150.6,19.8,2741,0.376
12/27/2024,Chebut,CHE-303577-5963,PD,TRFK 303/577,2.17,121.8,150.6,19.8,2526,0.363
12/27/2024,Chebut,CHE-303577-1396,D1,TRFK 303/577,2.24,121.8,150.6,19.8,2415,0.39
12/27/2024,Chebut,CHE-318-5782,BP1,TRFK 31/8,2.59,121.8,150.6,19.8,1948,0.347
12/27/2024,Chebut,CHE-318-9607,PF1,TRFK 31/8,2.7,121.8,150.6,19.8,2955,0.345
12/27/2024,Chebut,CHE-318-9220,PD,TRFK 31/8,2.25,121.8,150.6,19.8,2054,0.349
12/27/2024,Chebut,CHE-318-2192,D1,TRFK 31/8,2.74,121.8,150.6,19.8,2185,0.315
12/27/2024,Chebut,CHE-1219-3641,BP1,TRFK 12/19,2.57,121.8,150.6,19.8,1302,0.267
12/27/2024,Chebut,CHE-1219-7842,PF1,TRFK 12/19,2.47,121.8,150.6,19.8,1374,0.316
12/27/2024,Chebut,CHE-1219-6493,PD,TRFK 12/19,1.7,121.8,150.6,19.8,3175,0.305
12/27/2024,Chebut,CHE-1219-4251,D1,TRFK 12/19,2.22,121.8,150.6,19.8,2869,0.291
12/27/2024,Chebut,CHE-79-1287,BP1,TRFK 7/9,2.51,121.8,150.6,19.8,1645,0.306
12/27/2024,Chebut,CHE-79-5524,PF1,TRFK 7/9,1.71,121.8,150.6,19.8,1536,0.324
12/27/2024,Chebut,CHE-79-8131,PD,TRFK 7/9,1.95,121.8,150.6,19.8,3786,0.274
12/27/2024,Chebut,CHE-79-8159,D1,TRFK 7/9,1.87,121.8,150.6,19.8,1681,0.297
1/3/2025,Tegat,TEG-68-5983,BP1,TRFK 6/8,2.3,121.97,170,20.3,3529,0.411
1/3/2025,Tegat,TEG-68-6993,PF1,TRFK 6/8,2.29,121.97,170,20.3,3696,0.361
1/3/2025,Tegat,TEG-68-4738,PD,TRFK 6/8,2.54,121.97,170,20.3,1786,0.429
1/3/2025,Tegat,TEG-68-8201,D1,TRFK 6/8,2.52,121.97,170,20.3,2816,0.426
1/3/2025,Tegat,TEG-303577-7830,BP1,TRFK 303/577,2.79,121.97,170,20.3,1095,0.34
1/3/2025,Tegat,TEG-303577-3998,PF1,TRFK 303/577,2.75,121.97,170,20.3,3765,0.432
1/3/2025,Tegat,TEG-303577-8790,PD,TRFK 303/577,1.83,121.97,170,20.3,3354,0.358
1/3/2025,Tegat,TEG-303577-5991,D1,TRFK 303/577,2.8,121.97,170,20.3,3329,0.341
1/3/2025,Tegat,TEG-318-4981,BP1,TRFK 31/8,2.53,121.97,170,20.3,1498,0.328
1/3/2025,Tegat,TEG-318-5267,PF1,TRFK 31/8,2.72,121.97,170,20.3,1598,0.307
1/3/2025,Tegat,TEG-318-7513,PD,TRFK 31/8,2.83,121.97,170,20.3,1034,0.319
1/3/2025,Tegat,TEG-318-5027,D1,TRFK 31/8,3.01,121.97,170,20.3,1010,0.317
1/3/2025,Tegat,TEG-1219-9441,BP1,TRFK 12/19,2.53,121.97,170,20.3,1558,0.312
1/3/2025,Tegat,TEG-1219-9556,PF1,TRFK 12/19,2.75,121.97,170,20.3,3582,0.277
1/3/2025,Tegat,TEG-1219-8196,PD,TRFK 12/19,1.95,121.97,170,20.3,2156,0.301
1/3/2025,Tegat,TEG-1219-6438,D1,TRFK 12/19,1.8,121.97,170,20.3,1032,0.322
